I.D. Number,Customer Class,Node,Arrival Date,Waiting Time,Service Start Date,Service Time,Service End Date,Time Blocked,Exit Date,Destination,Queue Size at Arrival,Queue Size at Departure
255,3,2,2565.3525017886445,0.0,2565.3525017886445,4.735894996483694,2570.088396785128,0.0,2570.088396785128,3,0,0
255,3,3,2570.088396785128,135.73821065850143,2705.8266074436297,44.415272515751894,2750.2418799593815,0.0,2750.2418799593815,-1,17,14
268,0,1,2745.651568269745,0.0,2745.651568269745,0.033618209084579576,2745.6851864788296,0.0,2745.6851864788296,2,0,0
268,0,2,2745.6851864788296,0.0,2745.6851864788296,4.298812090000865,2749.9839985688304,0.0,2749.9839985688304,3,0,0
268,0,3,2749.9839985688304,0.2578813905511197,2750.2418799593815,0.0,2750.2418799593815,0.0,2750.2418799593815,-1,14,13
260,3,1,2645.145033425511,0.0,2645.145033425511,0.08617786546346906,2645.2312112909744,0.0,2645.2312112909744,2,0,0
260,3,2,2645.2312112909744,0.0,2645.2312112909744,3.4531422324353116,2648.6843535234098,0.0,2648.6843535234098,3,1,1
260,3,3,2648.6843535234098,70.82238180361628,2719.506735327026,40.94878586776895,2760.455521194795,0.0,2760.455521194795,-1,13,12
262,3,1,2663.2863820207895,0.0,2663.2863820207895,0.16919007906608385,2663.4555720998555,0.0,2663.4555720998555,2,0,0
262,3,2,2663.4555720998555,0.0,2663.4555720998555,5.439818341800219,2668.8953904416558,0.0,2668.8953904416558,3,0,0
262,3,3,2668.8953904416558,66.15260815098827,2735.047998592644,41.458194437419934,2776.506193030064,0.0,2776.506193030064,-1,15,12
261,2,1,2656.920208221845,0.0,2656.920208221845,0.07070222976653895,2656.9909104516114,0.0,2656.9909104516114,2,0,0
261,2,2,2656.9909104516114,0.0,2656.9909104516114,4.663861488378188,2661.6547719399896,0.0,2661.6547719399896,3,0,0
261,2,3,2661.6547719399896,6.549043315951167,2668.2038152559408,37.6227921876889,2705.8266074436297,0.0,2705.8266074436297,4,15,16
261,2,4,2705.8266074436297,0.0,2705.8266074436297,11.443993456073713,2717.2706008997034,0.0,2717.2706008997034,5,0,0
261,2,5,2717.2706008997034,0.0,2717.2706008997034,43.21818197470611,2760.4887828744095,0.0,2760.4887828744095,6,0,1
261,2,6,2760.4887828744095,0.0,2760.4887828744095,12.683369679733005,2773.1721525541425,0.0,2773.1721525541425,7,0,0
261,2,7,2773.1721525541425,0.0,2773.1721525541425,13.814950768054132,2786.9871033221966,0.0,2786.9871033221966,-1,0,0
266,3,1,2694.100409645825,0.0,2694.100409645825,0.6255895592398701,2694.725999205065,0.0,2694.725999205065,2,0,0
266,3,2,2694.725999205065,0.0,2694.725999205065,6.080844225641158,2700.806843430706,0.0,2700.806843430706,3,0,0
266,3,3,2700.806843430706,49.43503652867548,2750.2418799593815,46.93550258568894,2797.1773825450705,0.0,2797.1773825450705,-1,16,13
253,3,1,2551.713844883525,0.0,2551.713844883525,0.31780031052994673,2552.031645194055,0.0,2552.031645194055,2,1,0
253,3,2,2552.031645194055,0.0,2552.031645194055,5.709580885406922,2557.7412260794617,0.0,2557.7412260794617,3,1,1
253,3,3,2557.7412260794617,133.13765480213124,2690.878880881593,46.85905147079575,2737.7379323523887,0.0,2737.7379323523887,4,15,13
253,3,4,2737.7379323523887,0.0,2737.7379323523887,9.865620384037811,2747.6035527364265,0.0,2747.6035527364265,5,0,0
253,3,5,2747.6035527364265,0.0,2747.6035527364265,33.93946125641105,2781.5430139928376,0.0,2781.5430139928376,6,1,0
253,3,6,2781.5430139928376,0.0,2781.5430139928376,13.113024396494438,2794.656038389332,0.0,2794.656038389332,7,0,0
253,3,7,2794.656038389332,0.0,2794.656038389332,9.403846331335444,2804.0598847206675,0.0,2804.0598847206675,-1,0,0
241,4,1,2496.843818522046,0.0,2496.843818522046,0.19342355438539016,2497.0372420764315,0.0,2497.0372420764315,2,0,0
241,4,2,2497.0372420764315,0.0,2497.0372420764315,4.172542027537929,2501.2097841039695,0.0,2501.2097841039695,3,3,2
241,4,3,2501.2097841039695,275.2964089260945,2776.506193030064,48.97836824901378,2825.4845612790778,0.0,2825.4845612790778,-1,8,16
271,3,1,2777.9805969963186,0.0,2777.9805969963186,0.015014333100680233,2777.9956113294193,0.0,2777.9956113294193,2,0,0
271,3,2,2777.9956113294193,0.0,2777.9956113294193,5.065592726046361,2783.0612040554656,0.0,2783.0612040554656,3,0,0
271,3,3,2783.0612040554656,14.116178489604863,2797.1773825450705,37.54355868555649,2834.720941230627,0.0,2834.720941230627,-1,13,16
272,3,1,2789.9005641644417,0.0,2789.9005641644417,0.06268729538987827,2789.9632514598316,0.0,2789.9632514598316,2,0,0
272,3,2,2789.9632514598316,0.0,2789.9632514598316,3.994685382127045,2793.9579368419586,0.0,2793.9579368419586,3,0,0
272,3,3,2793.9579368419586,5.105067661659177,2799.063004503618,39.67902523080784,2838.7420297344256,0.0,2838.7420297344256,-1,14,15
270,3,1,2772.0652019669224,0.0,2772.0652019669224,0.16751551095421746,2772.2327174778766,0.0,2772.2327174778766,2,0,0
270,3,2,2772.2327174778766,0.0,2772.2327174778766,5.181486787642825,2777.4142042655194,0.0,2777.4142042655194,3,0,0
270,3,3,2777.4142042655194,17.804202389816965,2795.2184066553364,44.736613297975055,2839.9550199533114,0.0,2839.9550199533114,-1,12,14
273,2,1,2797.367913219849,0.0,2797.367913219849,0.04591214568381474,2797.413825365533,0.0,2797.413825365533,2,0,0
273,2,2,2797.413825365533,0.0,2797.413825365533,4.563907870702678,2801.9777332362355,0.0,2801.9777332362355,3,0,0
273,2,3,2801.9777332362355,23.506828042842244,2825.4845612790778,45.97590217601601,2871.4604634550938,0.0,2871.4604634550938,-1,12,13
277,2,1,2813.505789409739,0.0,2813.505789409739,0.12863429782828462,2813.6344237075673,0.0,2813.6344237075673,2,0,0
277,2,2,2813.6344237075673,0.0,2813.6344237075673,5.9081330168319255,2819.542556724399,0.0,2819.542556724399,3,0,0
277,2,3,2819.542556724399,15.178384506227758,2834.720941230627,40.49516817903577,2875.2161094096627,0.0,2875.2161094096627,-1,16,14
267,3,1,2735.088969920091,0.0,2735.088969920091,0.2438905568442351,2735.3328604769354,0.0,2735.3328604769354,2,0,0
267,3,2,2735.3328604769354,0.0,2735.3328604769354,5.022734504227628,2740.355594981163,0.0,2740.355594981163,3,0,0
267,3,3,2740.355594981163,20.09992621363199,2760.455521194795,38.60748330882279,2799.063004503618,0.0,2799.063004503618,4,13,12
267,3,4,2799.063004503618,0.0,2799.063004503618,8.672728974563597,2807.7357334781814,0.0,2807.7357334781814,5,1,1
267,3,5,2807.7357334781814,0.0,2807.7357334781814,47.549347543415934,2855.2850810215973,0.0,2855.2850810215973,6,0,1
267,3,6,2855.2850810215973,0.0,2855.2850810215973,10.612818137611157,2865.8978991592085,0.0,2865.8978991592085,7,0,1
267,3,7,2865.8978991592085,0.0,2865.8978991592085,9.791624433100878,2875.6895235923093,0.0,2875.6895235923093,-1,0,1
265,3,1,2688.1312278937257,0.0,2688.1312278937257,0.08977029691686766,2688.2209981906426,0.0,2688.2209981906426,2,0,0
265,3,2,2688.2209981906426,0.0,2688.2209981906426,3.2741188086197326,2691.4951169992623,0.0,2691.4951169992623,3,0,0
265,3,3,2691.4951169992623,46.24281535312639,2737.7379323523887,57.48047430294764,2795.2184066553364,0.0,2795.2184066553364,4,15,14
265,3,4,2795.2184066553364,0.0,2795.2184066553364,14.45842857072148,2809.676835226058,0.0,2809.676835226058,5,0,0
265,3,5,2809.676835226058,0.0,2809.676835226058,53.56864166492687,2863.2454768909847,0.0,2863.2454768909847,6,1,0
265,3,6,2863.2454768909847,0.0,2863.2454768909847,8.876096377322938,2872.1215732683077,0.0,2872.1215732683077,7,1,0
265,3,7,2872.1215732683077,0.0,2872.1215732683077,10.044233060785245,2882.165806329093,0.0,2882.165806329093,-1,1,0
274,3,1,2805.916512156493,0.0,2805.916512156493,0.3540228578362985,2806.270535014329,0.0,2806.270535014329,2,0,0
274,3,2,2806.270535014329,0.0,2806.270535014329,4.351016426552178,2810.6215514408814,0.0,2810.6215514408814,3,1,2
274,3,3,2810.6215514408814,28.120478293544238,2838.7420297344256,44.43455304325016,2883.176582777676,0.0,2883.176582777676,-1,13,13
275,3,1,2806.2239617648233,0.0,2806.2239617648233,0.0035892332521143544,2806.2275509980755,0.0,2806.2275509980755,2,1,1
275,3,2,2806.2275509980755,0.0,2806.2275509980755,5.624749819079625,2811.852300817155,0.0,2811.852300817155,3,0,1
275,3,3,2811.852300817155,28.102719136156338,2839.9550199533114,49.77120462610901,2889.7262245794204,0.0,2889.7262245794204,-1,14,12
245,4,1,2521.2916509265733,0.0,2521.2916509265733,0.33852566687255603,2521.630176593446,0.0,2521.630176593446,2,0,0
245,4,2,2521.630176593446,0.0,2521.630176593446,5.348640552114375,2526.9788171455602,0.0,2526.9788171455602,3,0,1
245,4,3,2526.9788171455602,353.02118285443976,2880,41.182618294863005,2921.182618294863,0.0,2921.182618294863,-1,11,16
279,3,1,2866.6394697450323,0.0,2866.6394697450323,0.07585009539980092,2866.715319840432,0.0,2866.715319840432,2,0,0
279,3,2,2866.715319840432,0.0,2866.715319840432,5.177851032847229,2871.8931708732794,0.0,2871.8931708732794,3,0,1
279,3,3,2871.8931708732794,8.10682912672064,2880,55.973021655996945,2935.973021655997,0.0,2935.973021655997,-1,13,13
281,3,1,2888.1278317670335,0.0,2888.1278317670335,0.04144292244245662,2888.169274689476,0.0,2888.169274689476,2,0,0
281,3,2,2888.169274689476,0.0,2888.169274689476,4.090325263924569,2892.2595999534005,0.0,2892.2595999534005,3,0,2
281,3,3,2892.2595999534005,28.923018341462466,2921.182618294863,42.39591910258332,2963.5785373974463,0.0,2963.5785373974463,-1,12,17
283,3,1,2891.2421471130606,0.0,2891.2421471130606,0.17037948246297674,2891.4125265955236,0.0,2891.4125265955236,2,0,0
283,3,2,2891.4125265955236,0.0,2891.4125265955236,4.775312570137885,2896.1878391656614,0.0,2896.1878391656614,3,2,0
283,3,3,2896.1878391656614,30.239574232526138,2926.4274133981876,44.15097153764464,2970.578384935832,0.0,2970.578384935832,-1,14,15
285,3,1,2906.739709965748,0.0,2906.739709965748,0.17365385431912728,2906.913363820067,0.0,2906.913363820067,2,0,0
285,3,2,2906.913363820067,0.0,2906.913363820067,4.7342439706499135,2911.647607790717,0.0,2911.647607790717,3,1,0
285,3,3,2911.647607790717,24.325413865280098,2935.973021655997,54.32607066571654,2990.2990923217135,0.0,2990.2990923217135,-1,16,16
250,4,1,2541.9565061268213,0.0,2541.9565061268213,0.17839134315863703,2542.13489746998,0.0,2542.13489746998,2,0,0
250,4,2,2542.13489746998,0.0,2542.13489746998,3.197203427409022,2545.332100897389,0.0,2545.332100897389,3,1,1
250,4,3,2545.332100897389,334.66789910261105,2880,46.42741339818758,2926.4274133981876,0.0,2926.4274133981876,4,14,14
250,4,4,2926.4274133981876,0.0,2926.4274133981876,10.576800942486898,2937.0042143406745,0.0,2937.0042143406745,5,2,3
250,4,5,2937.0042143406745,0.0,2937.0042143406745,45.38909587729768,2982.393310217972,0.0,2982.393310217972,6,0,3
250,4,6,2982.393310217972,0.0,2982.393310217972,12.006157569715924,2994.399467787688,0.0,2994.399467787688,7,1,3
250,4,7,2994.399467787688,0.0,2994.399467787688,6.979616913796235,3001.3790847014843,0.0,3001.3790847014843,-1,0,3
278,3,1,2828.443976396193,0.0,2828.443976396193,0.21295561500619442,2828.6569320111994,0.0,2828.6569320111994,2,0,0
278,3,2,2828.6569320111994,0.0,2828.6569320111994,4.805383979827184,2833.4623159910266,0.0,2833.4623159910266,3,0,0
278,3,3,2833.4623159910266,41.75379341863618,2875.2161094096627,50.90293187840507,2926.119041288068,0.0,2926.119041288068,4,16,15
278,3,4,2926.119041288068,0.0,2926.119041288068,13.050785733748398,2939.169827021816,0.0,2939.169827021816,5,1,1
278,3,5,2939.169827021816,0.0,2939.169827021816,46.113316506508,2985.283143528324,0.0,2985.283143528324,6,2,2
278,3,6,2985.283143528324,0.0,2985.283143528324,11.680798406681333,2996.9639419350056,0.0,2996.9639419350056,7,2,1
278,3,7,2996.9639419350056,0.0,2996.9639419350056,8.570315935304734,3005.5342578703103,0.0,3005.5342578703103,-1,2,2
280,3,1,2869.302879023402,0.0,2869.302879023402,0.20629709683453257,2869.5091761202366,0.0,2869.5091761202366,2,0,0
280,3,2,2869.5091761202366,0.0,2869.5091761202366,5.32176763911184,2874.8309437593484,0.0,2874.8309437593484,3,1,0
280,3,3,2874.8309437593484,5.169056240651571,2880,50.59968048288283,2930.599680482883,0.0,2930.599680482883,4,14,13
280,3,4,2930.599680482883,0.0,2930.599680482883,10.761693889880917,2941.3613743727637,0.0,2941.3613743727637,5,3,0
280,3,5,2941.3613743727637,0.0,2941.3613743727637,39.692654523629244,2981.054028896393,0.0,2981.054028896393,6,3,4
280,3,6,2981.054028896393,0.0,2981.054028896393,13.585174185691812,2994.639203082085,0.0,2994.639203082085,7,0,2
280,3,7,2994.639203082085,0.0,2994.639203082085,11.272500862041852,3005.9117039441267,0.0,3005.9117039441267,-1,1,1
290,2,1,2946.7365130126936,0.0,2946.7365130126936,0.18665430639839542,2946.923167319092,0.0,2946.923167319092,2,0,0
290,2,2,2946.923167319092,0.0,2946.923167319092,6.101301320341918,2953.024468639434,0.0,2953.024468639434,3,0,0
290,2,3,2953.024468639434,17.553916296398256,2970.578384935832,38.020013002213545,3008.5983979380458,0.0,3008.5983979380458,-1,15,16
276,3,1,2807.161873145071,0.0,2807.161873145071,0.2199670976260677,2807.381840242697,0.0,2807.381840242697,2,0,0
276,3,2,2807.381840242697,0.0,2807.381840242697,4.648252926173427,2812.0300931688703,0.0,2812.0300931688703,3,2,0
276,3,3,2812.0300931688703,59.43037028622348,2871.4604634550938,53.38000023640279,2924.8404636914966,0.0,2924.8404636914966,4,15,16
276,3,4,2924.8404636914966,0.0,2924.8404636914966,13.19880464492644,2938.039268336423,0.0,2938.039268336423,5,0,2
276,3,5,2938.039268336423,0.0,2938.039268336423,51.24364570041007,2989.282914036833,0.0,2989.282914036833,6,1,1
276,3,6,2989.282914036833,0.0,2989.282914036833,8.179257132045223,2997.4621711688783,0.0,2997.4621711688783,7,3,0
276,3,7,2997.4621711688783,0.0,2997.4621711688783,11.278201928605085,3008.7403730974834,0.0,3008.7403730974834,-1,3,0
288,1,1,2940.375219466643,0.0,2940.375219466643,0.07536217099914211,2940.4505816376422,0.0,2940.4505816376422,2,0,0
288,1,2,2940.4505816376422,0.0,2940.4505816376422,5.392397798167167,2945.8429794358094,0.0,2945.8429794358094,3,0,0
288,1,3,2945.8429794358094,18.22454094759223,2964.0675203834016,45.87071777584697,3009.9382381592486,0.0,3009.9382381592486,-1,14,15
289,1,1,2941.5172638713834,0.0,2941.5172638713834,0.013143946232958115,2941.5304078176164,0.0,2941.5304078176164,2,0,0
289,1,2,2941.5304078176164,0.0,2941.5304078176164,3.775313002932762,2945.305720820549,0.0,2945.305720820549,3,1,1
289,1,3,2945.305720820549,18.272816576897185,2963.5785373974463,52.989294014784264,3016.5678314122306,0.0,3016.5678314122306,-1,13,15
292,3,1,2954.5641200651135,0.0,2954.5641200651135,0.040604922881811945,2954.6047249879953,0.0,2954.6047249879953,2,0,0
292,3,2,2954.6047249879953,0.0,2954.6047249879953,4.393028289084668,2958.99775327708,0.0,2958.99775327708,3,1,0
292,3,3,2958.99775327708,50.940484882168676,3009.9382381592486,35.89570464717326,3045.833942806422,0.0,3045.833942806422,-1,17,15
284,3,1,2905.8803074836633,0.0,2905.8803074836633,0.022811631789863895,2905.903119115453,0.0,2905.903119115453,2,0,0
284,3,2,2905.903119115453,0.0,2905.903119115453,4.540893982949001,2910.444013098402,0.0,2910.444013098402,3,0,1
284,3,3,2910.444013098402,20.155667384480694,2930.599680482883,33.46783990051881,2964.0675203834016,0.0,2964.0675203834016,4,15,16
284,3,4,2964.0675203834016,0.0,2964.0675203834016,8.713086162170384,2972.780606545572,0.0,2972.780606545572,5,0,0
284,3,5,2972.780606545572,8.273422350820965,2981.054028896393,47.58343538146846,3028.6374642778615,0.0,3028.6374642778615,6,4,0
284,3,6,3028.6374642778615,0.0,3028.6374642778615,11.52045928418147,3040.157923562043,0.0,3040.157923562043,7,0,0
284,3,7,3040.157923562043,0.0,3040.157923562043,10.158533394841015,3050.316456956884,0.0,3050.316456956884,-1,0,0
286,3,1,2916.3027541087195,0.0,2916.3027541087195,0.16275544668087605,2916.4655095554003,0.0,2916.4655095554003,2,0,0
286,3,2,2916.4655095554003,0.0,2916.4655095554003,5.561795840565537,2922.027305395966,0.0,2922.027305395966,3,0,0
286,3,3,2922.027305395966,86.5710925420799,3008.5983979380458,44.48154996084577,3053.0799478988915,0.0,3053.0799478988915,-1,16,16
293,3,1,2972.471396548353,0.0,2972.471396548353,0.10638398673381744,2972.5777805350867,0.0,2972.5777805350867,2,0,0
293,3,2,2972.5777805350867,0.0,2972.5777805350867,6.621673660131819,2979.1994541952186,0.0,2979.1994541952186,3,0,1
293,3,3,2979.1994541952186,37.36837721701204,3016.5678314122306,37.90885120613166,3054.4766826183622,0.0,3054.4766826183622,-1,15,16
296,3,1,3007.6282114864266,0.0,3007.6282114864266,0.41940531994123376,3008.047616806368,0.0,3008.047616806368,2,0,0
296,3,2,3008.047616806368,0.0,3008.047616806368,5.365861033055808,3013.4134778394236,0.0,3013.4134778394236,3,0,0
296,3,3,3013.4134778394236,32.420464966998225,3045.833942806422,42.647825730643945,3088.481768537066,0.0,3088.481768537066,-1,15,19
295,3,1,2993.431603083549,0.0,2993.431603083549,0.05038738359871786,2993.4819904671476,0.0,2993.4819904671476,2,0,0
295,3,2,2993.4819904671476,0.0,2993.4819904671476,6.073005734773687,2999.5549962019213,0.0,2999.5549962019213,3,0,0
295,3,3,2999.5549962019213,45.26540284679231,3044.8203990487136,50.70215592547174,3095.5225549741854,0.0,3095.5225549741854,-1,16,19
300,2,1,3044.446133973226,0.0,3044.446133973226,0.1838887255262307,3044.6300226987523,0.0,3044.6300226987523,2,0,0
300,2,2,3044.6300226987523,0.0,3044.6300226987523,4.178158570152846,3048.808181268905,0.0,3048.808181268905,3,1,1
300,2,3,3048.808181268905,4.2717666299863595,3053.0799478988915,44.0988781109977,3097.1788260098892,0.0,3097.1788260098892,-1,16,18
297,3,1,3029.7889090195413,0.0,3029.7889090195413,0.13644464713161142,3029.925353666673,0.0,3029.925353666673,2,0,0
297,3,2,3029.925353666673,0.0,3029.925353666673,4.9680388454480635,3034.893392512121,0.0,3034.893392512121,3,0,1
297,3,3,3034.893392512121,19.583290106241293,3054.4766826183622,50.5598171379761,3105.0364997563383,0.0,3105.0364997563383,-1,15,17
294,2,1,2977.3057934738367,0.0,2977.3057934738367,0.26160716119420613,2977.567400635031,0.0,2977.567400635031,2,0,0
294,2,2,2977.567400635031,0.0,2977.567400635031,4.797603783956674,2982.3650044189876,0.0,2982.3650044189876,3,1,0
294,2,3,2982.3650044189876,7.934087902725878,2990.2990923217135,54.52130672700014,3044.8203990487136,0.0,3044.8203990487136,4,16,16
294,2,4,3044.8203990487136,0.0,3044.8203990487136,9.331160317069589,3054.151559365783,0.0,3054.151559365783,5,0,0
294,2,5,3054.151559365783,0.0,3054.151559365783,36.5048617240227,3090.656421089806,0.0,3090.656421089806,6,0,0
294,2,6,3090.656421089806,0.0,3090.656421089806,14.138203083009557,3104.7946241728155,0.0,3104.7946241728155,7,0,0
294,2,7,3104.7946241728155,0.0,3104.7946241728155,10.864954322108588,3115.659578494924,0.0,3115.659578494924,-1,0,0
298,3,1,3030.3439482407193,0.0,3030.3439482407193,0.0785585078197073,3030.422506748539,0.0,3030.422506748539,2,0,0
298,3,2,3030.422506748539,0.0,3030.422506748539,5.920969860019795,3036.343476608559,0.0,3036.343476608559,3,1,0
298,3,3,3036.343476608559,60.835349401330404,3097.1788260098892,35.04799443243792,3132.226820442327,0.0,3132.226820442327,-1,16,16
305,1,1,3082.2964898685873,0.0,3082.2964898685873,0.18584552828542655,3082.4823353968727,0.0,3082.4823353968727,2,0,0
305,1,2,3082.4823353968727,0.0,3082.4823353968727,3.6768858101927435,3086.1592212070655,0.0,3086.1592212070655,3,2,2
305,1,3,3086.1592212070655,2.3225473300003614,3088.481768537066,50.23845996836462,3138.7202285054304,0.0,3138.7202285054304,-1,18,15
299,3,1,3043.4541249905797,0.0,3043.4541249905797,0.22344135548564736,3043.6775663460653,0.0,3043.6775663460653,2,0,0
299,3,2,3043.6775663460653,0.0,3043.6775663460653,4.866280476765496,3048.543846822831,0.0,3048.543846822831,3,0,2
299,3,3,3048.543846822831,56.49265293350754,3105.0364997563383,50.37473802418026,3155.4112377805186,0.0,3155.4112377805186,-1,15,14
301,3,1,3046.804939215903,0.0,3046.804939215903,0.02333258216322065,3046.828271798066,0.0,3046.828271798066,2,0,0
301,3,2,3046.828271798066,0.0,3046.828271798066,6.761314562221742,3053.5895863602877,0.0,3053.5895863602877,3,2,0
301,3,3,3053.5895863602877,78.63723408203941,3132.226820442327,44.500974106070316,3176.7277945483975,0.0,3176.7277945483975,-1,16,12
303,3,1,3079.7111098290607,0.0,3079.7111098290607,0.08025844397116089,3079.791368273032,0.0,3079.791368273032,2,0,0
303,3,2,3079.791368273032,0.0,3079.791368273032,4.154781737630856,3083.9461500106627,0.0,3083.9461500106627,3,0,2
303,3,3,3083.9461500106627,61.41951443137805,3145.3656644420407,45.81258019641473,3191.1782446384555,0.0,3191.1782446384555,-1,17,13
309,0,1,3184.2245835551444,0.0,3184.2245835551444,0.050385666875627066,3184.27496922202,0.0,3184.27496922202,2,0,0
309,0,2,3184.27496922202,0.0,3184.27496922202,4.7421420756154475,3189.0171112976354,0.0,3189.0171112976354,3,0,0
309,0,3,3189.0171112976354,2.1611333408200153,3191.1782446384555,0.0,3191.1782446384555,0.0,3191.1782446384555,-1,13,12
307,2,1,3148.078621725044,0.0,3148.078621725044,0.12948439677711576,3148.208106121821,0.0,3148.208106121821,2,0,0
307,2,2,3148.208106121821,0.0,3148.208106121821,6.0296524772043085,3154.2377585990253,0.0,3154.2377585990253,3,0,0
307,2,3,3154.2377585990253,1.1734791814933487,3155.4112377805186,42.00648889775539,3197.417726678274,0.0,3197.417726678274,-1,14,11
306,2,1,3084.7346243066727,0.0,3084.7346243066727,0.09422114016888372,3084.8288454468416,0.0,3084.8288454468416,2,0,0
306,2,2,3084.8288454468416,0.0,3084.8288454468416,5.5471962954020455,3090.3760417422436,0.0,3090.3760417422436,3,2,0
306,2,3,3090.3760417422436,5.1465132319417535,3095.5225549741854,49.843109467855356,3145.3656644420407,0.0,3145.3656644420407,4,19,14
306,2,4,3145.3656644420407,0.0,3145.3656644420407,8.440407802933805,3153.8060722449745,0.0,3153.8060722449745,5,0,0
306,2,5,3153.8060722449745,0.0,3153.8060722449745,35.702765493976585,3189.508837738951,0.0,3189.508837738951,6,0,1
306,2,6,3189.508837738951,0.0,3189.508837738951,8.678019767137812,3198.186857506089,0.0,3198.186857506089,7,0,0
306,2,7,3198.186857506089,0.0,3198.186857506089,12.338283146284994,3210.525140652374,0.0,3210.525140652374,-1,0,0
258,4,1,2630.444121046055,0.0,2630.444121046055,0.5930776539876206,2631.0371987000426,0.0,2631.0371987000426,2,0,0
258,4,2,2631.0371987000426,0.0,2631.0371987000426,5.361695503263036,2636.3988942033056,0.0,2636.3988942033056,3,0,0
258,4,3,2636.3988942033056,540.3289003450918,3176.7277945483975,49.475280359402404,3226.2030749078,0.0,3226.2030749078,-1,14,12
254,4,1,2554.6047915749045,0.0,2554.6047915749045,0.28969781235628034,2554.894489387261,0.0,2554.894489387261,2,0,0
254,4,2,2554.894489387261,0.0,2554.894489387261,4.954731516822449,2559.8492209040833,0.0,2559.8492209040833,3,2,0
254,4,3,2559.8492209040833,615.6200691194185,3175.469290023502,52.75539835304426,3228.224688376546,0.0,3228.224688376546,-1,16,11
308,3,1,3173.2232725578897,0.0,3173.2232725578897,0.12020603030123311,3173.343478588191,0.0,3173.343478588191,2,0,0
308,3,2,3173.343478588191,0.0,3173.343478588191,5.096735053854445,3178.4402136420454,0.0,3178.4402136420454,3,0,0
308,3,3,3178.4402136420454,12.738030996410089,3191.1782446384555,41.17949391014463,3232.3577385486,0.0,3232.3577385486,-1,12,10
259,4,1,2645.0194165192415,0.0,2645.0194165192415,0.00587675887027217,2645.025293278112,0.0,2645.025293278112,2,0,0
259,4,2,2645.025293278112,0.0,2645.025293278112,6.111097366303511,2651.1363906444153,0.0,2651.1363906444153,3,0,0
259,4,3,2651.1363906444153,546.2813360338587,3197.417726678274,42.84079658026394,3240.258523258538,0.0,3240.258523258538,-1,14,9
302,3,1,3071.4479786495535,0.0,3071.4479786495535,0.30825276293944626,3071.756231412493,0.0,3071.756231412493,2,0,0
302,3,2,3071.756231412493,0.0,3071.756231412493,3.767653256694757,3075.5238846691877,0.0,3075.5238846691877,3,0,0
302,3,3,3075.5238846691877,63.196343836242704,3138.7202285054304,36.74906151807136,3175.469290023502,0.0,3175.469290023502,4,16,13
302,3,4,3175.469290023502,0.0,3175.469290023502,9.399687372217159,3184.868977395719,0.0,3184.868977395719,5,0,0
302,3,5,3184.868977395719,0.0,3184.868977395719,48.55928948864221,3233.428266884361,0.0,3233.428266884361,6,1,0
302,3,6,3233.428266884361,0.0,3233.428266884361,8.067428891620239,3241.4956957759814,0.0,3241.4956957759814,7,0,0
302,3,7,3241.4956957759814,0.0,3241.4956957759814,10.593307409561021,3252.0890031855424,0.0,3252.0890031855424,-1,0,0
311,3,1,3210.151889775877,0.0,3210.151889775877,0.16410764488955465,3210.3159974207665,0.0,3210.3159974207665,2,0,0
311,3,2,3210.3159974207665,0.0,3210.3159974207665,5.714128951092789,3216.0301263718593,0.0,3216.0301263718593,3,1,0
311,3,3,3216.0301263718593,12.194562004686759,3228.224688376546,42.30647113621353,3270.5311595127596,0.0,3270.5311595127596,-1,12,9
310,2,1,3206.3908640118084,0.0,3206.3908640118084,0.027024674487165612,3206.4178886862956,0.0,3206.4178886862956,2,0,0
310,2,2,3206.4178886862956,0.0,3206.4178886862956,4.3657563821930125,3210.7836450684886,0.0,3210.7836450684886,3,0,1
310,2,3,3210.7836450684886,15.419429839311306,3226.2030749078,46.839876602940876,3273.0429515107407,0.0,3273.0429515107407,-1,11,8
263,4,1,2675.561086894857,0.0,2675.561086894857,0.10801637273561937,2675.6691032675926,0.0,2675.6691032675926,2,0,0
263,4,2,2675.6691032675926,0.0,2675.6691032675926,5.766371502974835,2681.4354747705675,0.0,2681.4354747705675,3,0,1
263,4,3,2681.4354747705675,550.9222637780326,3232.3577385486,46.216410208089655,3278.5741487566897,0.0,3278.5741487566897,-1,14,9
264,4,1,2678.0928613420106,0.0,2678.0928613420106,0.02433056422660229,2678.117191906237,0.0,2678.117191906237,2,0,0
264,4,2,2678.117191906237,0.0,2678.117191906237,4.983085820651468,2683.1002777268886,0.0,2683.1002777268886,3,1,0
264,4,3,2683.1002777268886,557.1582455316493,3240.258523258538,49.598787015273956,3289.857310273812,0.0,3289.857310273812,-1,15,10
315,0,1,3276.0901615001962,0.0,3276.0901615001962,0.36133724255660127,3276.451498742753,0.0,3276.451498742753,2,0,0
315,0,2,3276.451498742753,0.0,3276.451498742753,5.565530463268715,3282.0170292060216,0.0,3282.0170292060216,3,0,0
315,0,3,3282.0170292060216,7.840281067790329,3289.857310273812,0.0,3289.857310273812,0.0,3289.857310273812,-1,10,9
312,1,1,3239.689231643691,0.0,3239.689231643691,0.11652477714824272,3239.8057564208393,0.0,3239.8057564208393,2,0,0
312,1,2,3239.8057564208393,0.0,3239.8057564208393,5.0420088591877175,3244.847765280027,0.0,3244.847765280027,3,0,0
